PolyID,Vegetation Map Unit Name,Area_Acres,Percent_Herbaceous,Percent_Shrub,Percent_Tree,ET_mm,ConsumptiveUse_AF
2718,Wet Native Willow Shrubland,0.88,46.94,48.99,4.07,1367.9,3.95
8043,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.71,7.88,87.63,4.48,1368.18,7.68
6453,Russian Olive Woodland,0.27,3.03,57.76,39.21,1368.42,1.21
5216,Wet Meadow,3.44,82.79,14.18,3.03,1368.48,15.44
5919,Tamarisk Woodland,1.62,3.55,4.04,92.41,1369.29,7.28
5359,Wet Meadow,1.02,59.21,27.59,13.20,1369.56,4.58
2751,Wet Native Willow Shrubland,1.62,26.14,69.55,4.31,1369.94,7.28
6369,Russian Olive Woodland,0.44,2.26,18.33,79.41,1369.95,1.98
2746,Wet Native Willow Shrubland,6.27,36.80,58.07,5.14,1370.02,28.18
2681,Wet Native Willow Shrubland,0.76,42.24,54.25,3.51,1370.42,3.42
3595,Native Riparian Forest,59.16,11.62,9.33,79.05,1370.59,266.02
6413,Russian Olive Woodland,8.89,23.21,28.02,48.77,1370.63,39.98
6481,Russian Olive Woodland,0.94,11.24,35.76,53.00,1370.66,4.23
2587,Wet Native Willow Shrubland,1.74,72.34,25.90,1.76,1370.68,7.82
6259,Russian Olive Woodland,3.76,28.22,30.28,41.50,1371.17,16.91
5808,Tamarisk Woodland,1.22,49.94,47.45,2.61,1371.8,5.49
5100,Wet Meadow,1.75,91.48,8.45,0.07,1372.89,7.88
6020,Tamarisk Woodland,1.99,2.49,32.41,65.11,1373.24,8.97
2618,Wet Native Willow Shrubland,6.39,53.26,43.20,3.54,1373.51,28.8
6215,Tamarisk Woodland,13.48,9.00,38.62,52.38,1373.93,60.76
6062,Tamarisk Woodland,6.65,18.70,69.53,11.77,1374.25,29.98
2915,Wet Native Willow Shrubland,0.58,19.80,80.20,0.00,1374.25,2.62
5773,Tamarisk Woodland,36.7,28.89,67.86,3.25,1375.42,165.61
5870,Tamarisk Woodland,2.43,42.09,41.70,16.21,1376.05,10.97
2971,Wet Native Willow Shrubland,6.48,15.24,74.96,9.80,1376.13,29.26
5984,Tamarisk Woodland,2.35,0.12,78.15,21.74,1376.18,10.61
3783,Native Riparian Forest,3.02,20.88,29.91,49.20,1376.36,13.64
8056,Mixed Russian Olive-Tamarisk Woodland and Scrub,6.56,3.67,41.93,54.40,1376.39,29.62
5199,Wet Meadow,0.56,84.81,12.25,2.93,1376.52,2.53
3748,Native Riparian Forest,3.43,17.95,31.24,50.82,1376.76,15.49
3789,Native Riparian Forest,0.89,1.87,13.23,84.90,1377.53,4.02
3820,Native Riparian Forest,0.78,4.80,35.42,59.79,1377.72,3.53
5323,Wet Meadow,0.56,51.78,41.17,7.06,1377.92,2.53
6361,Russian Olive Woodland,3.27,13.96,59.45,26.58,1378.39,14.79
6467,Russian Olive Woodland,3.02,16.29,42.68,41.03,1378.8,13.66
4619,Salt Meadow/Dry Grassland,0.52,71.94,25.75,2.31,1379.43,2.35
5208,Wet Meadow,2.91,84.21,13.26,2.53,1379.77,13.17
5177,Wet Meadow,0.77,77.11,19.73,3.16,1379.94,3.49
3759,Native Riparian Forest,5.78,10.59,9.43,79.98,1380.23,26.17
2925,Wet Native Willow Shrubland,0.52,24.87,69.37,5.76,1380.38,2.35
3591,Native Riparian Forest,3.39,8.48,8.16,83.36,1380.42,15.35
3745,Native Riparian Forest,0.57,2.44,13.29,84.27,1381.04,2.58
6003,Tamarisk Woodland,0.78,10.51,76.79,12.70,1381.41,3.54
5676,Tamarisk Woodland,1.93,58.98,35.39,5.63,1381.48,8.75
2661,Wet Native Willow Shrubland,1.25,29.26,70.26,0.47,1381.48,5.67
3613,Native Riparian Forest,0.51,17.12,7.60,75.28,1381.6,2.31
2731,Wet Native Willow Shrubland,0.32,33.72,63.62,2.66,1381.72,1.45
3152,Marsh/Wetland,0.61,81.91,18.09,0.00,1381.92,2.77
4254,Native Riparian Forest,2.76,21.06,23.10,55.85,1382.11,12.52
6375,Russian Olive Woodland,1.12,7.13,22.07,70.81,1382.18,5.08
3186,Marsh/Wetland,0.53,36.41,62.15,1.44,1382.29,2.4
5175,Wet Meadow,0.41,85.79,8.38,5.83,1382.4,1.86
6363,Russian Olive Woodland,0.29,7.15,20.84,72.01,1382.57,1.32
5749,Tamarisk Woodland,0.34,57.36,22.80,19.84,1382.68,1.54
6352,Russian Olive Woodland,1,10.49,26.35,63.15,1382.8,4.54
6074,Tamarisk Woodland,0.38,2.68,17.71,79.61,1382.94,1.72
3582,Native Riparian Forest,33.73,11.77,8.90,79.33,1383.02,153.05
5366,Wet Meadow,0.37,60.71,14.79,24.50,1383.21,1.68
5812,Tamarisk Woodland,0.44,38.30,56.23,5.47,1383.4,2
3897,Native Riparian Forest,5.92,64.50,4.01,31.49,1383.96,26.88
6038,Tamarisk Woodland,19.5,9.02,51.43,39.55,1383.96,88.54
8021,Mixed Russian Olive-Tamarisk Woodland and Scrub,3.59,27.29,63.51,9.19,1384.19,16.3
3028,Wet Native Willow Shrubland,0.37,8.78,76.18,15.04,1384.34,1.68
3183,Marsh/Wetland,1.81,68.06,21.35,10.59,1384.67,8.22
6162,Tamarisk Woodland,8.6,6.50,71.40,22.09,1385.13,39.08
5096,Wet Meadow,0.42,95.56,4.44,0.00,1385.74,1.91
6501,Russian Olive Woodland,0.57,5.45,57.82,36.73,1385.89,2.59
8132,Mixed Russian Olive-Tamarisk Woodland and Scrub,4.65,8.44,41.82,49.73,1386.25,21.15
4625,Salt Meadow/Dry Grassland,0.41,70.07,24.07,5.85,1386.34,1.86
2774,Wet Native Willow Shrubland,2.93,48.23,51.24,0.53,1386.66,13.33
6457,Russian Olive Woodland,1.62,7.47,38.81,53.73,1386.82,7.37
2711,Wet Native Willow Shrubland,3.16,25.15,67.90,6.95,1386.96,14.38
3130,Marsh/Wetland,0.72,92.07,7.24,0.69,1387.26,3.28
6500,Russian Olive Woodland,1.88,5.50,43.62,50.89,1387.64,8.56
5197,Wet Meadow,5.3,78.70,18.68,2.62,1387.88,24.13
5815,Tamarisk Woodland,2.74,47.12,46.89,5.99,1388.27,12.48
2703,Wet Native Willow Shrubland,0.51,25.67,66.72,7.62,1388.72,2.32
3744,Native Riparian Forest,1.54,2.65,8.48,88.87,1388.85,7.02
3788,Native Riparian Forest,0.25,2.44,14.13,83.43,1388.97,1.14
2594,Wet Native Willow Shrubland,0.68,50.36,47.02,2.61,1389.23,3.1
3715,Native Riparian Forest,0.31,0.00,13.95,86.05,1389.74,1.41
2596,Wet Native Willow Shrubland,0.68,66.25,32.76,0.98,1389.75,3.1
3125,Wet Native Willow Shrubland,5.16,24.52,75.26,0.22,1389.83,23.53
2739,Wet Native Willow Shrubland,1.69,38.09,57.06,4.85,1390.03,7.71
5871,Tamarisk Woodland,2.53,31.52,44.57,23.91,1390.89,11.55
6482,Russian Olive Woodland,2.34,19.03,36.23,44.75,1391.31,10.68
2595,Wet Native Willow Shrubland,1.01,51.07,46.20,2.73,1391.68,4.61
2715,Wet Native Willow Shrubland,0.91,31.40,66.97,1.64,1392.09,4.16
5174,Wet Meadow,0.37,84.35,10.59,5.06,1392.19,1.69
3460,Native Riparian Forest,0.41,32.16,25.98,41.85,1392.32,1.87
5335,Wet Meadow,0.94,71.33,27.86,0.81,1392.48,4.29
2871,Wet Native Willow Shrubland,1.91,6.97,84.05,8.99,1392.67,8.73
3129,Marsh/Wetland,2.29,92.25,7.50,0.25,1393.01,10.47
5911,Tamarisk Woodland,3.18,16.15,79.74,4.10,1393.22,14.54
3852,Native Riparian Forest,0.46,0.80,21.26,77.94,1393.67,2.1
2673,Wet Native Willow Shrubland,4.83,32.37,59.82,7.81,1394.6,22.1
5325,Wet Meadow,3.3,69.16,22.52,8.32,1395.3,15.11
5414,Wet Meadow,7.55,85.97,11.79,2.24,1395.76,34.57
2835,Wet Native Willow Shrubland,0.3,26.09,57.04,16.87,1395.94,1.37
5863,Tamarisk Woodland,33.92,33.46,56.41,10.13,1395.96,155.35
3282,Native Riparian Forest,1.11,54.80,32.71,12.49,1395.99,5.08
2583,Wet Native Willow Shrubland,0.95,73.54,26.46,0.00,1396.05,4.35
6301,Russian Olive Woodland,0.7,4.22,44.48,51.30,1396.19,3.21
2926,Wet Native Willow Shrubland,2.4,21.77,73.65,4.58,1397.25,11
404,Tamarisk Woodland,5.11,23.61,45.61,30.79,1398.77,23.45
6014,Tamarisk Woodland,4.22,5.87,59.41,34.73,1398.81,19.37
3234,Native Riparian Forest,0.64,59.65,5.94,34.41,1399.33,2.94
3725,Native Riparian Forest,0.56,4.87,15.63,79.49,1399.68,2.57
5904,Tamarisk Woodland,131.17,7.67,90.42,1.92,1399.9,602.44
6405,Russian Olive Woodland,0.53,12.78,50.79,36.44,1400.15,2.43
3357,Native Riparian Forest,1.91,47.47,43.10,9.42,1400.36,8.78
3605,Native Riparian Forest,5.65,10.40,7.19,82.40,1400.81,25.97
6561,Russian Olive Woodland,1.7,5.23,33.44,61.34,1400.92,7.81
6594,Russian Olive Woodland,3.53,37.72,38.23,24.06,1400.92,16.22
3141,Marsh/Wetland,5.08,75.84,17.18,6.98,1401.79,23.36
6552,Russian Olive Woodland,2.02,10.73,37.73,51.54,1401.8,9.29
3579,Native Riparian Forest,1.19,0.74,2.61,96.65,1402.09,5.47
6260,Russian Olive Woodland,0.36,26.29,34.23,39.48,1402.27,1.66
5996,Tamarisk Woodland,68.35,7.39,77.35,15.26,1402.31,314.46
5986,Tamarisk Woodland,0.8,2.67,81.94,15.39,1402.36,3.68
3453,Native Riparian Forest,3.34,27.53,16.62,55.85,1402.39,15.37
3785,Native Riparian Forest,0.59,23.79,52.84,23.37,1403.56,2.72
4563,Salt Meadow/Dry Grassland,0.34,75.40,14.01,10.58,1404.24,1.57
6401,Russian Olive Woodland,0.28,5.64,50.00,44.36,1404.34,1.29
3564,Native Riparian Forest,14.03,14.79,22.00,63.21,1404.47,64.65
5777,Tamarisk Woodland,1.68,46.00,53.99,0.01,1405.2,7.75
2569,Wet Native Willow Shrubland,1.41,77.32,22.68,0.00,1406.65,6.51
6533,Russian Olive Woodland,0.6,3.51,39.26,57.23,1406.68,2.77
6485,Russian Olive Woodland,10.24,9.69,31.26,59.05,1406.79,47.26
6066,Tamarisk Woodland,0.82,6.42,72.24,21.34,1406.79,3.78
8066,Mixed Russian Olive-Tamarisk Woodland and Scrub,41.11,9.88,39.89,50.22,1406.84,189.75
6350,Russian Olive Woodland,7.31,6.83,30.77,62.40,1407.87,33.76
2828,Wet Native Willow Shrubland,0.64,27.30,62.40,10.30,1407.9,2.96
3017,Wet Native Willow Shrubland,0.48,3.16,66.00,30.84,1407.97,2.22
3589,Native Riparian Forest,0.27,0.92,11.29,87.79,1408.09,1.25
2606,Wet Native Willow Shrubland,2.09,57.70,41.31,0.99,1408.26,9.66
5835,Tamarisk Woodland,8.05,40.20,43.48,16.31,1408.6,37.2
3481,Native Riparian Forest,2.13,31.38,57.47,11.15,1409.46,9.85
3739,Native Riparian Forest,2.44,10.68,15.94,73.38,1409.62,11.28
3721,Native Riparian Forest,0.35,6.68,12.10,81.22,1409.9,1.62
5681,Tamarisk Woodland,0.67,64.81,35.19,0.00,1410.02,3.1
3457,Native Riparian Forest,5.01,38.99,30.95,30.06,1410.57,23.19
6065,Tamarisk Woodland,1.07,16.83,67.45,15.72,1410.76,4.95
3025,Wet Native Willow Shrubland,2.84,21.67,66.41,11.92,1411.04,13.15
8053,Mixed Russian Olive-Tamarisk Woodland and Scrub,0.52,0.00,23.10,76.90,1411.77,2.41
2657,Wet Native Willow Shrubland,2.48,49.01,49.69,1.30,1412.28,11.49
5692,Tamarisk Woodland,2.08,59.14,32.37,8.49,1412.4,9.64
2947,Wet Native Willow Shrubland,0.41,11.77,80.79,7.44,1412.59,1.9
2940,Wet Native Willow Shrubland,38.37,16.18,76.64,7.18,1412.82,177.85
2592,Wet Native Willow Shrubland,5.85,57.92,37.65,4.43,1412.89,27.12
6452,Russian Olive Woodland,0.59,6.70,58.88,34.42,1413.19,2.74
5866,Tamarisk Woodland,2.84,25.22,62.02,12.76,1413.47,13.17
5683,Tamarisk Woodland,1.6,64.35,35.65,0.00,1414.16,7.42
6367,Russian Olive Woodland,1.61,4.29,32.36,63.35,1414.46,7.47
3578,Native Riparian Forest,1.01,1.44,5.03,93.53,1414.49,4.69
2893,Wet Native Willow Shrubland,0.45,3.91,94.33,1.76,1415.16,2.09
3458,Native Riparian Forest,1.17,27.34,54.43,18.23,1415.36,5.43
5675,Tamarisk Woodland,2.16,59.91,32.22,7.87,1415.75,10.03
3749,Native Riparian Forest,0.66,16.35,16.20,67.45,1415.94,3.07
3145,Marsh/Wetland,7.11,85.07,13.61,1.32,1416.14,33.03
2593,Wet Native Willow Shrubland,5.09,60.23,39.00,0.77,1416.71,23.66
6016,Tamarisk Woodland,1.08,10.74,57.72,31.54,1416.83,5.02
2854,Wet Native Willow Shrubland,0.45,36.30,51.93,11.77,1416.84,2.09
3070,Wet Native Willow Shrubland,2.24,52.97,45.83,1.20,1417.33,10.42
5858,Tamarisk Woodland,6.11,28.98,34.00,37.01,1417.35,28.41
5362,Wet Meadow,1.03,57.45,22.02,20.54,1417.42,4.79
6434,Russian Olive Woodland,1.21,12.54,45.97,41.49,1417.56,5.63
5324,Wet Meadow,0.39,72.41,21.52,6.07,1417.68,1.81
2680,Wet Native Willow Shrubland,2.54,26.99,68.64,4.37,1418.45,11.82
6359,Russian Olive Woodland,0.41,1.68,14.59,83.72,1418.82,1.91
3992,Native Riparian Forest,5.69,27.21,32.97,39.82,1420.21,26.51
8069,Mixed Russian Olive-Tamarisk Woodland and Scrub,12.25,13.13,43.81,43.06,1420.22,57.08
5703,Tamarisk Woodland,2.88,60.30,31.43,8.27,1420.62,13.42
5983,Tamarisk Woodland,1.46,0.27,66.70,33.03,1421.29,6.81
2603,Wet Native Willow Shrubland,0.88,64.17,33.84,1.99,1421.83,4.11
5704,Tamarisk Woodland,0.28,65.87,29.24,4.89,1422.09,1.31
6456,Russian Olive Woodland,0.36,2.97,19.12,77.92,1422.12,1.68
3176,Marsh/Wetland,0.82,65.16,29.98,4.86,1422.24,3.83
2692,Wet Native Willow Shrubland,0.59,27.00,70.25,2.74,1422.27,2.75
6303,Russian Olive Woodland,12.73,3.58,37.28,59.14,1422.4,59.41
3045,Wet Native Willow Shrubland,0.55,8.95,80.52,10.53,1422.52,2.57
5985,Tamarisk Woodland,1.47,0.00,73.76,26.24,1422.63,6.86
3187,Marsh/Wetland,69.97,48.79,48.21,3.00,1423.45,326.77
2710,Wet Native Willow Shrubland,6.99,34.40,62.84,2.76,1423.7,32.65
6402,Russian Olive Woodland,0.46,8.03,53.67,38.30,1424.66,2.15
6018,Tamarisk Woodland,6.89,9.81,28.29,61.90,1424.67,32.2
2749,Wet Native Willow Shrubland,0.28,28.00,67.91,4.09,1424.97,1.31
8054,Mixed Russian Olive-Tamarisk Woodland and Scrub,0.89,2.96,31.70,65.34,1425.28,4.16
2676,Wet Native Willow Shrubland,4.27,44.97,52.99,2.04,1426.69,19.99
3780,Native Riparian Forest,0.36,1.42,20.80,77.78,1426.73,1.69
3795,Native Riparian Forest,0.96,10.62,31.55,57.82,1426.83,4.49
3618,Native Riparian Forest,11.48,12.53,7.40,80.07,1426.94,53.74
3153,Marsh/Wetland,1.83,75.19,24.59,0.22,1427.9,8.57
2597,Wet Native Willow Shrubland,0.6,56.70,39.17,4.13,1428.04,2.81
6029,Tamarisk Woodland,5.27,14.09,56.58,29.33,1428.35,24.7
224,Wet Meadow,0.33,97.61,2.39,0.00,1429.1,1.55
2919,Wet Native Willow Shrubland,0.93,14.36,79.40,6.24,1429.52,4.36
2741,Wet Native Willow Shrubland,0.3,37.47,54.91,7.62,1430.48,1.41
5727,Tamarisk Woodland,0.26,55.62,40.57,3.81,1430.58,1.22
2917,Wet Native Willow Shrubland,0.32,6.37,88.03,5.59,1431.03,1.5
6030,Tamarisk Woodland,10.98,22.25,63.00,14.75,1431.17,51.56
2721,Wet Native Willow Shrubland,1.06,26.14,68.44,5.42,1431.64,4.98
6008,Tamarisk Woodland,13.84,2.86,55.08,42.06,1431.72,65.01
6356,Russian Olive Woodland,0.37,7.72,11.78,80.51,1431.96,1.74
6063,Tamarisk Woodland,5.69,11.52,50.87,37.61,1431.97,26.73
5817,Tamarisk Woodland,0.73,38.94,56.16,4.90,1432.25,3.43
3724,Native Riparian Forest,1.61,9.26,20.91,69.82,1432.28,7.57
3786,Native Riparian Forest,0.36,7.93,66.40,25.68,1432.85,1.69
377,Tamarisk Woodland,7.76,27.95,33.24,38.81,1432.95,36.48
3771,Native Riparian Forest,0.33,2.44,12.44,85.11,1433.08,1.55
5728,Tamarisk Woodland,0.4,65.69,32.54,1.77,1433.15,1.88
6053,Tamarisk Woodland,1.22,7.90,19.50,72.60,1433.2,5.74
5220,Wet Meadow,1.22,85.39,14.25,0.36,1434.18,5.74
6001,Tamarisk Woodland,6.99,13.13,36.39,50.48,1434.36,32.89
5209,Wet Meadow,0.72,88.54,9.28,2.17,1434.77,3.39
3751,Native Riparian Forest,0.38,1.11,21.37,77.52,1435.69,1.79
3592,Native Riparian Forest,8.73,16.94,15.46,67.61,1436.36,41.14
5354,Wet Meadow,0.86,65.31,22.94,11.74,1436.81,4.05
6049,Tamarisk Woodland,1.3,20.60,41.76,37.64,1437.3,6.13
2671,Wet Native Willow Shrubland,4.19,32.41,58.77,8.82,1437.65,19.76
6300,Russian Olive Woodland,0.34,0.00,0.07,99.93,1438.11,1.6
8055,Mixed Russian Olive-Tamarisk Woodland and Scrub,0.8,0.00,17.24,82.76,1438.47,3.78
6054,Tamarisk Woodland,33.66,10.07,51.15,38.79,1438.54,158.86
6084,Tamarisk Woodland,1.49,4.46,33.37,62.18,1438.69,7.03
3603,Native Riparian Forest,7.89,12.51,3.33,84.16,1438.73,37.24
2658,Wet Native Willow Shrubland,0.59,49.34,50.58,0.08,1439.04,2.79
2894,Wet Native Willow Shrubland,2.22,16.01,82.02,1.96,1439.16,10.48
5979,Tamarisk Woodland,0.64,0.00,61.80,38.20,1439.51,3.02
5097,Wet Meadow,1.09,92.01,7.99,0.00,1439.83,5.15
6433,Russian Olive Woodland,0.73,4.69,38.50,56.81,1440.03,3.45
2902,Wet Native Willow Shrubland,2.06,24.73,69.80,5.47,1440.23,9.73
6476,Russian Olive Woodland,3.47,4.01,14.47,81.52,1440.31,16.4
2888,Wet Native Willow Shrubland,0.85,21.22,77.74,1.05,1440.63,4.02
3016,Wet Native Willow Shrubland,1.73,14.55,71.10,14.35,1440.75,8.18
8083,Mixed Russian Olive-Tamarisk Woodland and Scrub,26.28,15.64,38.81,45.55,1441.84,124.32
6073,Tamarisk Woodland,0.33,23.19,53.26,23.56,1441.84,1.56
5998,Tamarisk Woodland,3.23,8.04,77.44,14.52,1441.88,15.28
6454,Russian Olive Woodland,0.64,0.19,20.27,79.54,1441.99,3.03
6017,Tamarisk Woodland,3.99,5.29,12.54,82.17,1442.11,18.88
3462,Native Riparian Forest,1.23,34.97,41.32,23.71,1442.2,5.82
2699,Wet Native Willow Shrubland,11.3,42.36,51.37,6.27,1443.79,53.53
3734,Native Riparian Forest,1.84,18.79,22.73,58.48,1444.32,8.72
6000,Tamarisk Woodland,10.36,11.34,68.42,20.25,1444.87,49.11
3466,Native Riparian Forest,4.27,35.13,36.01,28.86,1444.94,20.24
2897,Wet Native Willow Shrubland,1.2,22.72,77.26,0.02,1445.01,5.69
6149,Tamarisk Woodland,123.63,18.47,78.71,2.83,1445.1,586.15
8008,Mixed Russian Olive-Tamarisk Woodland and Scrub,5.46,57.96,39.70,2.34,1445.39,25.89
6013,Tamarisk Woodland,87.52,11.13,44.71,44.16,1445.39,415.03
2667,Wet Native Willow Shrubland,3.31,31.05,62.96,5.99,1445.47,15.7
6071,Tamarisk Woodland,0.33,16.93,62.43,20.63,1445.54,1.57
2581,Wet Native Willow Shrubland,1.26,53.73,46.07,0.20,1446.48,5.98
5726,Tamarisk Woodland,0.36,56.72,42.52,0.75,1446.56,1.71
6422,Russian Olive Woodland,0.38,4.48,28.14,67.38,1446.91,1.8
2693,Wet Native Willow Shrubland,2.6,32.48,65.55,1.98,1448.23,12.35
3473,Native Riparian Forest,2.2,42.63,38.64,18.73,1448.67,10.46
6252,Russian Olive Woodland,0.83,41.30,25.93,32.77,1449.39,3.95
6410,Russian Olive Woodland,0.52,20.42,26.07,53.51,1449.41,2.47
3743,Native Riparian Forest,15.6,1.29,18.54,80.17,1449.96,74.21
405,Tamarisk Woodland,3.88,12.40,41.90,45.70,1451.54,18.48
2724,Wet Native Willow Shrubland,1.76,29.63,66.15,4.22,1452.02,8.38
6394,Russian Olive Woodland,0.3,0.74,25.76,73.50,1452.17,1.43
2697,Wet Native Willow Shrubland,1.35,28.04,70.66,1.30,1452.64,6.43
2586,Wet Native Willow Shrubland,3.11,53.53,44.65,1.81,1453.34,14.83
3463,Native Riparian Forest,1.56,44.31,27.91,27.78,1453.87,7.44
373,Tamarisk Woodland,0.73,39.95,46.92,13.13,1457.03,3.49
5873,Tamarisk Woodland,1.77,25.37,61.87,12.75,1457.16,8.46
5999,Tamarisk Woodland,25.36,14.24,51.55,34.20,1457.24,121.25
8105,Mixed Russian Olive-Tamarisk Woodland and Scrub,0.65,22.28,61.61,16.11,1457.25,3.11
3132,Marsh/Wetland,1.22,90.14,9.86,0.00,1457.9,5.84
3024,Wet Native Willow Shrubland,3.62,13.04,74.17,12.79,1458.38,17.32
5185,Wet Meadow,1.61,81.45,14.96,3.58,1458.62,7.7
5089,Wet Meadow,0.72,91.96,7.60,0.44,1459.92,3.45
6031,Tamarisk Woodland,4.34,3.04,29.85,67.12,1459.93,20.79
5723,Tamarisk Woodland,0.54,71.88,18.72,9.41,1460.11,2.59
2837,Wet Native Willow Shrubland,6.5,34.18,52.31,13.51,1460.5,31.15
2716,Wet Native Willow Shrubland,1.14,35.00,63.16,1.84,1460.62,5.46
8070,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.23,10.11,21.66,68.23,1460.77,5.89
6403,Russian Olive Woodland,0.28,4.25,54.60,41.15,1462.18,1.34
8075,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.11,9.76,46.13,44.11,1462.85,5.33
2675,Wet Native Willow Shrubland,10.39,39.66,53.20,7.14,1462.91,49.87
2908,Wet Native Willow Shrubland,3.83,23.96,70.26,5.78,1463.22,18.39
2911,Wet Native Willow Shrubland,11.62,24.48,69.11,6.41,1463.58,55.8
6061,Tamarisk Woodland,3.01,6.77,23.44,69.78,1464.06,14.46
2834,Wet Native Willow Shrubland,2.23,44.44,42.28,13.28,1464.24,10.71
5991,Tamarisk Woodland,1.18,0.96,78.14,20.90,1465.15,5.67
6421,Russian Olive Woodland,0.35,0.78,29.20,70.01,1465.64,1.68
2887,Wet Native Willow Shrubland,1.88,11.81,85.36,2.83,1466.03,9.04
3576,Native Riparian Forest,1.19,5.59,26.75,67.67,1466.25,5.72
3135,Marsh/Wetland,0.58,90.62,9.17,0.21,1466.36,2.79
8090,Mixed Russian Olive-Tamarisk Woodland and Scrub,2.66,19.47,53.02,27.51,1466.72,12.8
6058,Tamarisk Woodland,7.13,8.41,35.66,55.93,1466.79,34.31
8060,Mixed Russian Olive-Tamarisk Woodland and Scrub,4.31,5.36,19.15,75.49,1467.51,20.75
8149,Mixed Russian Olive-Tamarisk Woodland and Scrub,15.32,15.74,65.08,19.18,1467.58,73.76
3812,Native Riparian Forest,0.51,17.35,42.79,39.86,1468.42,2.46
2918,Wet Native Willow Shrubland,4.58,20.75,70.60,8.66,1468.84,22.07
3802,Native Riparian Forest,7.39,8.91,62.06,29.03,1469.4,35.63
2903,Wet Native Willow Shrubland,0.53,23.30,73.61,3.09,1469.5,2.56
2909,Wet Native Willow Shrubland,4.49,20.15,73.44,6.41,1469.81,21.65
3726,Native Riparian Forest,3.4,1.03,3.46,95.51,1469.85,16.4
8082,Mixed Russian Olive-Tamarisk Woodland and Scrub,3.5,2.97,28.54,68.49,1470.01,16.88
8094,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.24,3.31,75.11,21.58,1470.02,5.98
6318,Russian Olive Woodland,0.35,2.90,37.23,59.87,1470.33,1.69
8080,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.25,15.71,13.39,70.89,1470.34,6.03
5198,Wet Meadow,1.56,84.24,11.75,4.01,1470.43,7.53
5740,Tamarisk Woodland,0.46,50.45,37.75,11.80,1470.46,2.22
8122,Mixed Russian Olive-Tamarisk Woodland and Scrub,5.77,11.78,41.98,46.24,1470.61,27.84
3729,Native Riparian Forest,6.28,4.31,8.27,87.42,1470.7,30.3
6078,Tamarisk Woodland,5.15,23.40,59.52,17.08,1470.94,24.85
2561,Wet Native Willow Shrubland,1.87,76.70,22.67,0.63,1471.75,9.03
3563,Native Riparian Forest,8.12,10.20,14.30,75.50,1473.89,39.27
3480,Native Riparian Forest,0.43,45.70,38.89,15.41,1473.97,2.08
3723,Native Riparian Forest,2.87,13.07,24.05,62.88,1474.83,13.89
5820,Tamarisk Woodland,1.1,27.51,55.65,16.85,1475.09,5.32
6080,Tamarisk Woodland,3.31,14.86,69.77,15.37,1475.78,16.03
6355,Russian Olive Woodland,0.47,2.82,22.33,74.86,1476.32,2.28
2669,Wet Native Willow Shrubland,4.63,38.19,58.48,3.33,1476.36,22.43
2694,Wet Native Willow Shrubland,2.7,37.31,60.71,1.99,1476.77,13.08
2901,Wet Native Willow Shrubland,1.13,19.71,73.94,6.35,1477.08,5.48
360,Tamarisk Woodland,8.1,35.23,52.31,12.46,1477.37,39.26
6076,Tamarisk Woodland,1.03,19.99,55.15,24.87,1477.53,4.99
2890,Wet Native Willow Shrubland,0.96,4.82,93.07,2.10,1477.86,4.65
6327,Russian Olive Woodland,0.76,6.94,27.17,65.88,1478.56,3.69
5193,Wet Meadow,0.5,87.90,10.37,1.73,1478.9,2.43
8036,Mixed Russian Olive-Tamarisk Woodland and Scrub,3.43,30.84,53.29,15.87,1479.72,16.65
6012,Tamarisk Woodland,42.15,2.81,21.16,76.03,1479.79,204.64
6085,Tamarisk Woodland,2.24,18.70,24.67,56.62,1479.86,10.88
6470,Russian Olive Woodland,2.04,9.85,62.52,27.63,1480.79,9.91
5322,Wet Meadow,0.66,70.87,20.55,8.58,1481.52,3.21
3146,Marsh/Wetland,1.58,83.84,16.15,0.02,1481.69,7.68
3735,Native Riparian Forest,2.19,11.25,20.41,68.34,1482.32,10.65
3779,Native Riparian Forest,0.34,3.27,62.09,34.64,1482.63,1.65
8089,Mixed Russian Olive-Tamarisk Woodland and Scrub,1.82,15.62,36.98,47.40,1484.11,8.86
6346,Russian Olive Woodland,0.54,12.03,30.21,57.76,1484.89,2.63
5785,Tamarisk Woodland,0.86,39.18,58.29,2.53,1485.06,4.19
3588,Native Riparian Forest,0.32,8.30,10.88,80.82,1485.38,1.56
4079,Native Riparian Forest,8.52,11.38,13.66,74.96,1485.88,41.53
8119,Mixed Russian Olive-Tamarisk Woodland and Scrub,13.06,10.03,33.85,56.13,1486.29,63.68
6055,Tamarisk Woodland,28.6,2.25,44.21,53.55,1486.32,139.46
5182,Wet Meadow,0.32,86.46,9.94,3.60,1486.53,1.56
2582,Wet Native Willow Shrubland,0.38,63.55,33.92,2.53,1486.76,1.85
6397,Russian Olive Woodland,0.96,1.90,48.98,49.11,1486.96,4.68
6406,Russian Olive Woodland,2.33,8.34,53.65,38.00,1487.18,11.37
5196,Wet Meadow,0.67,87.37,12.63,0.00,1487.25,3.27
6067,Tamarisk Woodland,0.45,0.06,40.46,59.48,1487.51,2.2
